2000-07-03;0:00:00,7.1
2003-06-10;0:00:00,1.07
2003-06-11;0:00:00,1.06
2003-06-12;0:00:00,1.02
2003-06-13;0:00:00,1.0
2003-06-16;0:00:00,1.01
2003-06-17;0:00:00,1.04
2003-06-18;0:00:00,1.07
2003-06-19;0:00:00,1.02
2003-06-20;0:00:00,1.03
2003-06-23;0:00:00,1.02
2003-06-24;0:00:00,1.02
2003-06-25;0:00:00,1.01
2003-06-26;0:00:00,1.18
2003-06-27;0:00:00,1.2
2003-06-30;0:00:00,1.18
2003-07-01;0:00:00,1.17
2003-07-02;0:00:00,1.18
2003-07-03;0:00:00,1.17
2003-07-04;0:00:00,1.17
2003-07-07;0:00:00,1.18
2003-07-08;0:00:00,1.19
2003-07-09;0:00:00,1.19
2003-07-10;0:00:00,1.17
2003-07-11;0:00:00,1.17
2003-07-14;0:00:00,1.17
2003-07-15;0:00:00,1.19
2003-07-16;0:00:00,1.21
2003-07-17;0:00:00,1.23
2003-07-18;0:00:00,1.21
2003-07-21;0:00:00,1.23
2003-07-22;0:00:00,1.24
2003-07-23;0:00:00,1.21
2003-07-24;0:00:00,1.23
2003-07-25;0:00:00,1.2
2003-07-28;0:00:00,1.24
2003-07-29;0:00:00,1.25
2003-07-30;0:00:00,1.27
2003-07-31;0:00:00,1.33
2003-08-01;0:00:00,1.43
2003-08-04;0:00:00,1.42
2003-08-05;0:00:00,1.42
2003-08-06;0:00:00,1.44
2003-08-07;0:00:00,1.4
2003-08-08;0:00:00,1.34
2003-08-11;0:00:00,1.39
2003-08-12;0:00:00,1.38
2003-08-13;0:00:00,1.4
2003-08-14;0:00:00,1.41
2003-08-15;0:00:00,1.4
2003-08-18;0:00:00,1.41
2003-08-19;0:00:00,1.42
2003-08-20;0:00:00,1.4
2003-08-21;0:00:00,1.42
2003-08-22;0:00:00,1.48
2003-08-25;0:00:00,1.48
2003-08-26;0:00:00,1.48
2003-08-27;0:00:00,1.48
2003-08-28;0:00:00,1.44
2003-08-29;0:00:00,1.45
2003-09-01;0:00:00,1.45
2003-09-02;0:00:00,1.48
2003-09-03;0:00:00,1.49
2003-09-04;0:00:00,1.45
2003-09-05;0:00:00,1.38
2003-09-08;0:00:00,1.33
2003-09-09;0:00:00,1.35
2003-09-10;0:00:00,1.33
2003-09-11;0:00:00,1.34
2003-09-12;0:00:00,1.3
2003-09-15;0:00:00,1.32
2003-09-16;0:00:00,1.32
2003-09-17;0:00:00,1.3
2003-09-18;0:00:00,1.33
2003-09-19;0:00:00,1.33
2003-09-22;0:00:00,1.34
2003-09-23;0:00:00,1.33
2003-09-24;0:00:00,1.33
2003-09-25;0:00:00,1.3
2003-09-26;0:00:00,1.3
2003-09-29;0:00:00,1.3
2003-09-30;0:00:00,1.25
2003-10-01;0:00:00,1.23
2003-10-02;0:00:00,1.27
2003-10-03;0:00:00,1.34
2003-10-06;0:00:00,1.34
2003-10-07;0:00:00,1.34
2003-10-08;0:00:00,1.34
2003-10-09;0:00:00,1.36
2003-10-10;0:00:00,1.34
2003-10-13;0:00:00,1.34
2003-10-14;0:00:00,1.39
2003-10-15;0:00:00,1.43
2003-10-16;0:00:00,1.43
2003-10-17;0:00:00,1.52
2003-10-20;0:00:00,1.53
2003-10-21;0:00:00,1.51
2003-10-22;0:00:00,1.5
2003-10-23;0:00:00,1.49
2003-10-24;0:00:00,1.48
2003-10-27;0:00:00,1.48
2003-10-28;0:00:00,1.5
2003-10-29;0:00:00,1.44
2003-10-30;0:00:00,1.49
2003-10-31;0:00:00,1.48
2003-11-03;0:00:00,1.53
2003-11-04;0:00:00,1.5
2003-11-05;0:00:00,1.5
2003-11-06;0:00:00,1.56
2003-11-07;0:00:00,1.6
2003-11-10;0:00:00,1.59
2003-11-11;0:00:00,1.59
2003-11-12;0:00:00,1.59
2003-11-13;0:00:00,1.53
2003-11-14;0:00:00,1.47
2003-11-17;0:00:00,1.44
2003-11-18;0:00:00,1.47
2003-11-19;0:00:00,1.48
2003-11-20;0:00:00,1.5
2003-11-21;0:00:00,1.45
2003-11-24;0:00:00,1.5
2003-11-25;0:00:00,1.51
2003-11-26;0:00:00,1.52
2003-11-27;0:00:00,1.52
2003-11-28;0:00:00,1.6
2003-12-01;0:00:00,1.65
2003-12-02;0:00:00,1.64
2003-12-03;0:00:00,1.62
2003-12-04;0:00:00,1.63
2003-12-05;0:00:00,1.5
2003-12-08;0:00:00,1.51
2003-12-09;0:00:00,1.52
2003-12-10;0:00:00,1.52
2003-12-11;0:00:00,1.52
2003-12-12;0:00:00,1.42
2003-12-15;0:00:00,1.46
2003-12-16;0:00:00,1.46
2003-12-17;0:00:00,1.44
2003-12-18;0:00:00,1.47
2003-12-19;0:00:00,1.48
2003-12-22;0:00:00,1.46
2003-12-23;0:00:00,1.48
2003-12-24;0:00:00,1.47
2003-12-25;0:00:00,1.47
2003-12-26;0:00:00,1.45
2003-12-29;0:00:00,1.46
2003-12-30;0:00:00,1.46
2003-12-31;0:00:00,1.47
2004-01-01;0:00:00,1.47
2004-01-02;0:00:00,1.53
2004-01-05;0:00:00,1.53
2004-01-06;0:00:00,1.49
2004-01-07;0:00:00,1.47
2004-01-08;0:00:00,1.48
2004-01-09;0:00:00,1.37
2004-01-12;0:00:00,1.34
2004-01-13;0:00:00,1.35
2004-01-14;0:00:00,1.36
2004-01-15;0:00:00,1.37
2004-01-16;0:00:00,1.36
2004-01-19;0:00:00,1.36
2004-01-20;0:00:00,1.39
2004-01-21;0:00:00,1.39
2004-01-22;0:00:00,1.38
2004-01-23;0:00:00,1.35
2004-01-26;0:00:00,1.39
2004-01-27;0:00:00,1.39
2004-01-28;0:00:00,1.37
2004-01-29;0:00:00,1.52
2004-01-30;0:00:00,1.49
2004-02-02;0:00:00,1.47
2004-02-03;0:00:00,1.46
2004-02-04;0:00:00,1.45
2004-02-05;0:00:00,1.45
2004-02-06;0:00:00,1.43
2004-02-09;0:00:00,1.43
2004-02-10;0:00:00,1.46
2004-02-11;0:00:00,1.47
2004-02-12;0:00:00,1.39
2004-02-13;0:00:00,1.37
2004-02-16;0:00:00,1.37
2004-02-17;0:00:00,1.38
2004-02-18;0:00:00,1.36
2004-02-19;0:00:00,1.39
2004-02-20;0:00:00,1.4
2004-02-23;0:00:00,1.4
2004-02-24;0:00:00,1.36
2004-02-25;0:00:00,1.37
2004-02-26;0:00:00,1.37
2004-02-27;0:00:00,1.37
2004-03-01;0:00:00,1.39
2004-03-02;0:00:00,1.4
2004-03-03;0:00:00,1.44
2004-03-04;0:00:00,1.42
2004-03-05;0:00:00,1.31
2004-03-08;0:00:00,1.29
2004-03-09;0:00:00,1.29
2004-03-10;0:00:00,1.31
2004-03-11;0:00:00,1.31
2004-03-12;0:00:00,1.3
2004-03-15;0:00:00,1.31
2004-03-16;0:00:00,1.33
2004-03-17;0:00:00,1.29
2004-03-18;0:00:00,1.31
2004-03-19;0:00:00,1.31
2004-03-22;0:00:00,1.3
2004-03-23;0:00:00,1.3
2004-03-24;0:00:00,1.29
2004-03-25;0:00:00,1.31
2004-03-26;0:00:00,1.32
2004-03-29;0:00:00,1.36
2004-03-30;0:00:00,1.35
2004-03-31;0:00:00,1.35
2004-04-01;0:00:00,1.38
2004-04-02;0:00:00,1.52
2004-04-05;0:00:00,1.53
2004-04-06;0:00:00,1.51
2004-04-07;0:00:00,1.48
2004-04-08;0:00:00,1.51
2004-04-09;0:00:00,1.51
2004-04-12;0:00:00,1.52
2004-04-13;0:00:00,1.56
2004-04-14;0:00:00,1.64
2004-04-15;0:00:00,1.65
2004-04-16;0:00:00,1.6
2004-04-19;0:00:00,1.61
2004-04-20;0:00:00,1.64
2004-04-21;0:00:00,1.7
2004-04-22;0:00:00,1.7
2004-04-23;0:00:00,1.75
2004-04-26;0:00:00,1.78
2004-04-27;0:00:00,1.77
2004-04-28;0:00:00,1.77
2004-04-29;0:00:00,1.81
2004-04-30;0:00:00,1.82
2004-05-03;0:00:00,1.82
2004-05-04;0:00:00,1.82
2004-05-05;0:00:00,1.81
2004-05-06;0:00:00,1.87
2004-05-07;0:00:00,2.05
2004-05-10;0:00:00,2.07
2004-05-11;0:00:00,2.05
2004-05-12;0:00:00,2.06
2004-05-13;0:00:00,2.09
2004-05-14;0:00:00,2.09
2004-05-17;0:00:00,2.02
2004-05-18;0:00:00,2.05
2004-05-19;0:00:00,2.09
2004-05-20;0:00:00,2.09
2004-05-21;0:00:00,2.07
2004-05-24;0:00:00,2.13
2004-05-25;0:00:00,2.11
2004-05-26;0:00:00,2.09
2004-05-27;0:00:00,2.06
2004-05-28;0:00:00,2.1
2004-05-31;0:00:00,2.1
2004-06-01;0:00:00,2.15
2004-06-02;0:00:00,2.19
2004-06-03;0:00:00,2.2
2004-06-04;0:00:00,2.26
2004-06-07;0:00:00,2.26
2004-06-08;0:00:00,2.27
2004-06-09;0:00:00,2.33
2004-06-10;0:00:00,2.39
2004-06-11;0:00:00,2.39
2004-06-14;0:00:00,2.48
2004-06-15;0:00:00,2.43
2004-06-16;0:00:00,2.43
2004-06-17;0:00:00,2.45
2004-06-18;0:00:00,2.38
2004-06-21;0:00:00,2.4
2004-06-22;0:00:00,2.42
2004-06-23;0:00:00,2.42
2004-06-24;0:00:00,2.36
2004-06-25;0:00:00,2.39
2004-06-28;0:00:00,2.46
2004-06-29;0:00:00,2.47
2004-06-30;0:00:00,2.43
2004-07-01;0:00:00,2.37
2004-07-02;0:00:00,2.24
2004-07-05;0:00:00,2.24
2004-07-06;0:00:00,2.27
2004-07-07;0:00:00,2.25
2004-07-08;0:00:00,2.26
2004-07-09;0:00:00,2.26
2004-07-12;0:00:00,2.25
2004-07-13;0:00:00,2.3
2004-07-14;0:00:00,2.32
2004-07-15;0:00:00,2.32
2004-07-16;0:00:00,2.27
2004-07-19;0:00:00,2.28
2004-07-20;0:00:00,2.3
2004-07-21;0:00:00,2.41
2004-07-22;0:00:00,2.39
2004-07-23;0:00:00,2.4
2004-07-26;0:00:00,2.43
2004-07-27;0:00:00,2.45
2004-07-28;0:00:00,2.47
2004-07-29;0:00:00,2.46
2004-07-30;0:00:00,2.39
2004-08-02;0:00:00,2.37
2004-08-03;0:00:00,2.37
2004-08-04;0:00:00,2.37
2004-08-05;0:00:00,2.36
2004-08-06;0:00:00,2.18
2004-08-09;0:00:00,2.2
2004-08-10;0:00:00,2.21
2004-08-11;0:00:00,2.27
2004-08-12;0:00:00,2.28
2004-08-13;0:00:00,2.25
2004-08-16;0:00:00,2.28
2004-08-17;0:00:00,2.26
2004-08-18;0:00:00,2.25
2004-08-19;0:00:00,2.25
2004-08-20;0:00:00,2.25
2004-08-23;0:00:00,2.3
2004-08-24;0:00:00,2.32
2004-08-25;0:00:00,2.28
2004-08-26;0:00:00,2.31
2004-08-27;0:00:00,2.3
2004-08-30;0:00:00,2.3
2004-08-31;0:00:00,2.26
2004-09-01;0:00:00,2.28
2004-09-02;0:00:00,2.29
2004-09-03;0:00:00,2.41
2004-09-06;0:00:00,2.41
2004-09-07;0:00:00,2.43
2004-09-08;0:00:00,2.43
2004-09-09;0:00:00,2.38
2004-09-10;0:00:00,2.33
2004-09-13;0:00:00,2.34
2004-09-14;0:00:00,2.33
2004-09-15;0:00:00,2.34
2004-09-16;0:00:00,2.34
2004-09-17;0:00:00,2.34
2004-09-20;0:00:00,2.33
2004-09-21;0:00:00,2.35
2004-09-22;0:00:00,2.38
2004-09-23;0:00:00,2.36
2004-09-24;0:00:00,2.47
2004-09-27;0:00:00,2.44
2004-09-28;0:00:00,2.44
2004-09-29;0:00:00,2.48
2004-09-30;0:00:00,2.51
2004-10-01;0:00:00,2.5
2004-10-04;0:00:00,2.53
2004-10-05;0:00:00,2.52
2004-10-06;0:00:00,2.52
2004-10-07;0:00:00,2.57
2004-10-08;0:00:00,2.48
2004-10-11;0:00:00,2.48
2004-10-12;0:00:00,2.44
2004-10-13;0:00:00,2.46
2004-10-14;0:00:00,2.42
2004-10-15;0:00:00,2.44
2004-10-18;0:00:00,2.44
2004-10-19;0:00:00,2.47
2004-10-20;0:00:00,2.44
2004-10-21;0:00:00,2.45
2004-10-22;0:00:00,2.47
2004-10-25;0:00:00,2.45
2004-10-26;0:00:00,2.46
2004-10-27;0:00:00,2.49
2004-10-28;0:00:00,2.55
2004-10-29;0:00:00,2.55
2004-11-01;0:00:00,2.56
2004-11-02;0:00:00,2.59
2004-11-03;0:00:00,2.61
2004-11-04;0:00:00,2.58
2004-11-05;0:00:00,2.75
2004-11-08;0:00:00,2.77
2004-11-09;0:00:00,2.77
2004-11-10;0:00:00,2.81
2004-11-11;0:00:00,2.81
2004-11-12;0:00:00,2.8
2004-11-15;0:00:00,2.84
2004-11-16;0:00:00,2.88
2004-11-17;0:00:00,2.86
2004-11-18;0:00:00,2.87
2004-11-19;0:00:00,2.93
2004-11-22;0:00:00,2.93
2004-11-23;0:00:00,2.94
2004-11-24;0:00:00,2.95
2004-11-25;0:00:00,2.95
2004-11-26;0:00:00,2.97
2004-11-29;0:00:00,2.99
2004-11-30;0:00:00,2.97
2004-12-01;0:00:00,2.97
2004-12-02;0:00:00,3.01
2004-12-03;0:00:00,2.91
2004-12-06;0:00:00,2.93
2004-12-07;0:00:00,2.94
2004-12-08;0:00:00,2.93
2004-12-09;0:00:00,2.92
2004-12-10;0:00:00,2.95
2004-12-13;0:00:00,2.99
2004-12-14;0:00:00,3.02
2004-12-15;0:00:00,3.01
2004-12-16;0:00:00,3.03
2004-12-17;0:00:00,3.06
2004-12-20;0:00:00,3.06
2004-12-21;0:00:00,3.1
2004-12-22;0:00:00,3.1
2004-12-23;0:00:00,3.09
2004-12-24;0:00:00,3.09
2004-12-27;0:00:00,3.1
2004-12-28;0:00:00,3.12
2004-12-29;0:00:00,3.1
2004-12-30;0:00:00,3.12
2004-12-31;0:00:00,3.09
2005-01-03;0:00:00,3.11
2005-01-04;0:00:00,3.13
2005-01-05;0:00:00,3.19
2005-01-06;0:00:00,3.17
2005-01-07;0:00:00,3.18
2005-01-10;0:00:00,3.2
2005-01-11;0:00:00,3.22
2005-01-12;0:00:00,3.21
2005-01-13;0:00:00,3.2
2005-01-14;0:00:00,3.24
2005-01-17;0:00:00,3.24
2005-01-18;0:00:00,3.25
2005-01-19;0:00:00,3.26
2005-01-20;0:00:00,3.24
2005-01-21;0:00:00,3.22
2005-01-24;0:00:00,3.21
2005-01-25;0:00:00,3.24
2005-01-26;0:00:00,3.25
2005-01-27;0:00:00,3.27
2005-01-28;0:00:00,3.26
2005-01-31;0:00:00,3.28
2005-02-01;0:00:00,3.28
2005-02-02;0:00:00,3.3
2005-02-03;0:00:00,3.34
2005-02-04;0:00:00,3.3
2005-02-07;0:00:00,3.32
2005-02-08;0:00:00,3.34
2005-02-09;0:00:00,3.3
2005-02-10;0:00:00,3.31
2005-02-11;0:00:00,3.31
2005-02-14;0:00:00,3.37
2005-02-15;0:00:00,3.37
2005-02-16;0:00:00,3.41
2005-02-17;0:00:00,3.42
2005-02-18;0:00:00,3.45
2005-02-21;0:00:00,3.45
2005-02-22;0:00:00,3.47
2005-02-23;0:00:00,3.47
2005-02-24;0:00:00,3.51
2005-02-25;0:00:00,3.54
2005-02-28;0:00:00,3.55
2005-03-01;0:00:00,3.57
2005-03-02;0:00:00,3.57
2005-03-03;0:00:00,3.57
2005-03-04;0:00:00,3.57
2005-03-07;0:00:00,3.57
2005-03-08;0:00:00,3.61
2005-03-09;0:00:00,3.63
2005-03-10;0:00:00,3.66
2005-03-11;0:00:00,3.68
2005-03-14;0:00:00,3.7
2005-03-15;0:00:00,3.7
2005-03-16;0:00:00,3.68
2005-03-17;0:00:00,3.7
2005-03-18;0:00:00,3.72
2005-03-21;0:00:00,3.72
2005-03-22;0:00:00,3.72
2005-03-23;0:00:00,3.85
2005-03-24;0:00:00,3.82
2005-03-25;0:00:00,3.82
2005-03-28;0:00:00,3.86
2005-03-29;0:00:00,3.85
2005-03-30;0:00:00,3.85
2005-03-31;0:00:00,3.82
2005-04-01;0:00:00,3.82
2005-04-04;0:00:00,3.79
2005-04-05;0:00:00,3.8
2005-04-06;0:00:00,3.78
2005-04-07;0:00:00,3.76
2005-04-08;0:00:00,3.82
2005-04-11;0:00:00,3.82
2005-04-12;0:00:00,3.83
2005-04-13;0:00:00,3.77
2005-04-14;0:00:00,3.73
2005-04-15;0:00:00,3.7
2005-04-18;0:00:00,3.63
2005-04-19;0:00:00,3.62
2005-04-20;0:00:00,3.66
2005-04-21;0:00:00,3.67
2005-04-22;0:00:00,3.71
2005-04-25;0:00:00,3.73
2005-04-26;0:00:00,3.75
2005-04-27;0:00:00,3.69
2005-04-28;0:00:00,3.69
2005-04-29;0:00:00,3.7
2005-05-02;0:00:00,3.74
2005-05-03;0:00:00,3.73
2005-05-04;0:00:00,3.73
2005-05-05;0:00:00,3.69
2005-05-06;0:00:00,3.77
2005-05-09;0:00:00,3.82
2005-05-10;0:00:00,3.8
2005-05-11;0:00:00,3.76
2005-05-12;0:00:00,3.79
2005-05-13;0:00:00,3.76
2005-05-16;0:00:00,3.73
2005-05-17;0:00:00,3.73
2005-05-18;0:00:00,3.72
2005-05-19;0:00:00,3.76
2005-05-20;0:00:00,3.79
2005-05-23;0:00:00,3.78
2005-05-24;0:00:00,3.77
2005-05-25;0:00:00,3.76
2005-05-26;0:00:00,3.79
2005-05-27;0:00:00,3.81
2005-05-30;0:00:00,3.81
2005-05-31;0:00:00,3.77
2005-06-01;0:00:00,3.66
2005-06-02;0:00:00,3.72
2005-06-03;0:00:00,3.72
2005-06-06;0:00:00,3.76
2005-06-07;0:00:00,3.75
2005-06-08;0:00:00,3.76
2005-06-09;0:00:00,3.81
2005-06-10;0:00:00,3.85
2005-06-13;0:00:00,3.86
2005-06-14;0:00:00,3.86
2005-06-15;0:00:00,3.87
2005-06-16;0:00:00,3.89
2005-06-17;0:00:00,3.87
2005-06-20;0:00:00,3.89
2005-06-21;0:00:00,3.88
2005-06-22;0:00:00,3.85
2005-06-23;0:00:00,3.84
2005-06-24;0:00:00,3.83
2005-06-27;0:00:00,3.82
2005-06-28;0:00:00,3.86
2005-06-29;0:00:00,3.86
2005-06-30;0:00:00,3.87
2005-07-01;0:00:00,3.96
2005-07-04;0:00:00,3.96
2005-07-05;0:00:00,4.0
2005-07-06;0:00:00,4.0
2005-07-07;0:00:00,3.96
2005-07-08;0:00:00,4.0
2005-07-11;0:00:00,4.04
2005-07-12;0:00:00,4.03
2005-07-13;0:00:00,4.06
2005-07-14;0:00:00,4.07
2005-07-15;0:00:00,4.07
2005-07-18;0:00:00,4.09
2005-07-19;0:00:00,4.1
2005-07-20;0:00:00,4.12
2005-07-21;0:00:00,4.13
2005-07-22;0:00:00,4.11
2005-07-25;0:00:00,4.13
2005-07-26;0:00:00,4.14
2005-07-27;0:00:00,4.18
2005-07-28;0:00:00,4.18
2005-07-29;0:00:00,4.2
2005-08-01;0:00:00,4.23
2005-08-02;0:00:00,4.22
2005-08-03;0:00:00,4.23
2005-08-04;0:00:00,4.22
2005-08-05;0:00:00,4.27
2005-08-08;0:00:00,4.3
2005-08-09;0:00:00,4.31
2005-08-10;0:00:00,4.29
2005-08-11;0:00:00,4.31
2005-08-12;0:00:00,4.28
2005-08-15;0:00:00,4.29
2005-08-16;0:00:00,4.26
2005-08-17;0:00:00,4.27
2005-08-18;0:00:00,4.27
2005-08-19;0:00:00,4.29
2005-08-22;0:00:00,4.29
2005-08-23;0:00:00,4.27
2005-08-24;0:00:00,4.27
2005-08-25;0:00:00,4.27
2005-08-26;0:00:00,4.31
2005-08-29;0:00:00,4.29
2005-08-30;0:00:00,4.29
2005-08-31;0:00:00,4.16
2005-09-01;0:00:00,4.02
2005-09-02;0:00:00,4.0
2005-09-05;0:00:00,4.0
2005-09-06;0:00:00,4.07
2005-09-07;0:00:00,4.11
2005-09-08;0:00:00,4.14
2005-09-09;0:00:00,4.14
2005-09-12;0:00:00,4.18
2005-09-13;0:00:00,4.16
2005-09-14;0:00:00,4.17
2005-09-15;0:00:00,4.16
2005-09-16;0:00:00,4.21
2005-09-19;0:00:00,4.24
2005-09-20;0:00:00,4.24
2005-09-21;0:00:00,4.27
2005-09-22;0:00:00,4.26
2005-09-23;0:00:00,4.29
2005-09-26;0:00:00,4.37
2005-09-27;0:00:00,4.4
2005-09-28;0:00:00,4.42
2005-09-29;0:00:00,4.43
2005-09-30;0:00:00,4.49
2005-10-03;0:00:00,4.52
2005-10-04;0:00:00,4.5
2005-10-05;0:00:00,4.5
2005-10-06;0:00:00,4.5
2005-10-07;0:00:00,4.52
2005-10-10;0:00:00,4.52
2005-10-11;0:00:00,4.55
2005-10-12;0:00:00,4.56
2005-10-13;0:00:00,4.58
2005-10-14;0:00:00,4.56
2005-10-17;0:00:00,4.58
2005-10-18;0:00:00,4.57
2005-10-19;0:00:00,4.56
2005-10-20;0:00:00,4.6
2005-10-21;0:00:00,4.56
2005-10-24;0:00:00,4.59
2005-10-25;0:00:00,4.61
2005-10-26;0:00:00,4.68
2005-10-27;0:00:00,4.66
2005-10-28;0:00:00,4.68
2005-10-31;0:00:00,4.71
2005-11-01;0:00:00,4.73
2005-11-02;0:00:00,4.76
2005-11-03;0:00:00,4.79
2005-11-04;0:00:00,4.82
2005-11-07;0:00:00,4.8
2005-11-08;0:00:00,4.77
2005-11-09;0:00:00,4.81
2005-11-10;0:00:00,4.81
2005-11-11;0:00:00,4.81
2005-11-14;0:00:00,4.82
2005-11-15;0:00:00,4.83
2005-11-16;0:00:00,4.8
2005-11-17;0:00:00,4.8
2005-11-18;0:00:00,4.79
2005-11-21;0:00:00,4.77
2005-11-22;0:00:00,4.79
2005-11-23;0:00:00,4.74
2005-11-24;0:00:00,4.74
2005-11-25;0:00:00,4.74
2005-11-28;0:00:00,4.75
2005-11-29;0:00:00,4.79
2005-11-30;0:00:00,4.8
2005-12-01;0:00:00,4.83
2005-12-02;0:00:00,4.85
2005-12-05;0:00:00,4.87
2005-12-06;0:00:00,4.84
2005-12-07;0:00:00,4.83
2005-12-08;0:00:00,4.8
2005-12-09;0:00:00,4.84
2005-12-12;0:00:00,4.85
2005-12-13;0:00:00,4.86
2005-12-14;0:00:00,4.82
2005-12-15;0:00:00,4.82
2005-12-16;0:00:00,4.81
2005-12-19;0:00:00,4.82
2005-12-20;0:00:00,4.85
2005-12-21;0:00:00,4.87
2005-12-22;0:00:00,4.85
2005-12-23;0:00:00,4.84
2005-12-26;0:00:00,4.84
2005-12-27;0:00:00,4.84
2005-12-28;0:00:00,4.82
2005-12-29;0:00:00,4.84
2005-12-30;0:00:00,4.84
2006-01-02;0:00:00,4.84
2006-01-03;0:00:00,4.83
2006-01-04;0:00:00,4.79
2006-01-05;0:00:00,4.79
2006-01-06;0:00:00,4.81
2006-01-09;0:00:00,4.81
2006-01-10;0:00:00,4.83
2006-01-11;0:00:00,4.85
2006-01-12;0:00:00,4.85
2006-01-13;0:00:00,4.82
2006-01-16;0:00:00,4.82
2006-01-17;0:00:00,4.82
2006-01-18;0:00:00,4.8
2006-01-19;0:00:00,4.83
2006-01-20;0:00:00,4.84
2006-01-23;0:00:00,4.84
2006-01-24;0:00:00,4.84
2006-01-25;0:00:00,4.88
2006-01-26;0:00:00,4.92
2006-01-27;0:00:00,4.92
2006-01-30;0:00:00,4.94
2006-01-31;0:00:00,4.93
2006-02-01;0:00:00,4.98
2006-02-02;0:00:00,5.0
2006-02-03;0:00:00,5.02
2006-02-06;0:00:00,5.04
2006-02-07;0:00:00,5.05
2006-02-08;0:00:00,5.05
2006-02-09;0:00:00,5.06
2006-02-10;0:00:00,5.07
2006-02-13;0:00:00,5.09
2006-02-14;0:00:00,5.1
2006-02-15;0:00:00,5.09
2006-02-16;0:00:00,5.1
2006-02-17;0:00:00,5.09
2006-02-20;0:00:00,5.09
2006-02-21;0:00:00,5.11
2006-02-22;0:00:00,5.12
2006-02-23;0:00:00,5.14
2006-02-24;0:00:00,5.15
2006-02-27;0:00:00,5.15
2006-02-28;0:00:00,5.13
2006-03-01;0:00:00,5.12
2006-03-02;0:00:00,5.16
2006-03-03;0:00:00,5.18
2006-03-06;0:00:00,5.18
2006-03-07;0:00:00,5.2
2006-03-08;0:00:00,5.19
2006-03-09;0:00:00,5.19
2006-03-10;0:00:00,5.23
2006-03-13;0:00:00,5.23
2006-03-14;0:00:00,5.19
2006-03-15;0:00:00,5.17
2006-03-16;0:00:00,5.13
2006-03-17;0:00:00,5.14
2006-03-20;0:00:00,5.12
2006-03-21;0:00:00,5.18
2006-03-22;0:00:00,5.19
2006-03-23;0:00:00,5.21
2006-03-24;0:00:00,5.18
2006-03-27;0:00:00,5.17
2006-03-28;0:00:00,5.2
2006-03-29;0:00:00,5.24
2006-03-30;0:00:00,5.27
2006-03-31;0:00:00,5.28
2006-04-03;0:00:00,5.3
2006-04-04;0:00:00,5.29
2006-04-05;0:00:00,5.28
2006-04-06;0:00:00,5.29
2006-04-07;0:00:00,5.31
2006-04-10;0:00:00,5.34
2006-04-11;0:00:00,5.33
2006-04-12;0:00:00,5.34
2006-04-13;0:00:00,5.37
2006-04-14;0:00:00,5.37
2006-04-17;0:00:00,5.35
2006-04-18;0:00:00,5.31
2006-04-19;0:00:00,5.32
2006-04-20;0:00:00,5.32
2006-04-21;0:00:00,5.33
2006-04-24;0:00:00,5.33
2006-04-25;0:00:00,5.37
2006-04-26;0:00:00,5.4
2006-04-27;0:00:00,5.35
2006-04-28;0:00:00,5.33
2006-05-01;0:00:00,5.36
2006-05-02;0:00:00,5.37
2006-05-03;0:00:00,5.4
2006-05-04;0:00:00,5.41
2006-05-05;0:00:00,5.39
2006-05-08;0:00:00,5.4
2006-05-09;0:00:00,5.4
2006-05-10;0:00:00,5.38
2006-05-11;0:00:00,5.42
2006-05-12;0:00:00,5.4
2006-05-15;0:00:00,5.39
2006-05-16;0:00:00,5.37
2006-05-17;0:00:00,5.42
